item_id,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63
9677.0,0.03419219,0.2491638,0.08798571,-0.115955964,0.506247,-0.40030807,0.4459442,-0.50387394,-0.25378573,0.3188442,0.20815104,-0.030237416,0.462411,-0.27886975,0.16285387,-0.06945055,-0.2777765,-0.2571288,-0.5646059,0.1420643,-0.4813991,0.1322816,-0.44014958,0.0941121,-0.51032245,-0.23829097,0.027443133,-0.31537277,0.22011995,-0.013185634,0.23733506,0.4796218,-0.64213103,0.21216774,0.79038745,0.30245677,0.114078306,-0.19800252,-0.10885872,-0.42836285,0.35655147,0.19957489,-0.38907975,0.03420725,-0.26197278,0.34516072,0.10627612,-0.26056466,-0.20503739,-0.40803605,-0.013296985,-0.25183225,-0.1200521,-0.3611872,0.16332494,-0.33221492,-0.14387393,0.44042808,0.04234422,0.18792647,-0.29353726,-0.058976233,-0.38411278,-0.25858432
9678.0,-0.0836478,0.29621097,0.2482454,0.20920797,0.030059578,-0.4124403,0.17211382,-0.031159956,-0.4273547,0.06857683,0.23248695,-0.09181073,0.1443072,-0.10335398,-0.13464063,0.14347987,-0.055812087,-0.4630035,-0.109101094,0.16342123,-0.54415816,-0.33205506,-0.06658502,0.33702683,-0.5249445,-0.16270183,0.5385159,-0.09616472,0.104579926,0.23311508,0.21722077,0.14467555,-0.35453898,0.5561558,0.35595247,-0.052153427,-0.074636295,-0.40035188,0.19199453,-0.35406193,0.42986414,0.14641565,-0.35972267,0.087254316,-0.1414011,0.1641305,0.26414782,0.033632115,-0.049814753,-0.3776225,0.038789727,-0.23205894,-0.067475244,-0.18114342,0.41027674,0.15722074,-0.6100459,0.5550316,0.17011648,0.20583433,-0.7371188,0.014467651,-0.27270502,-0.09717003
9680.0,-0.08681883,0.27661303,0.29230803,-0.07567265,0.4006351,-0.8835117,0.18408278,-0.28736082,-0.12260702,0.06820731,-0.12250511,-0.21161723,0.3544875,-0.6770165,-0.024090786,-0.04814176,0.12692174,0.017563606,-0.43416098,0.07084231,-0.5355924,-0.18175106,-0.16195832,0.08864091,-0.1541494,0.028046172,0.17446443,-0.15068091,0.375846,0.32246336,0.15625465,0.08934615,-0.36631325,-0.08721412,-0.07957731,0.54874355,-0.20419744,-0.13545395,0.21172553,-0.288557,0.022365944,0.18717898,-0.36587417,-0.010389024,-0.14530297,0.08784738,0.31033078,-0.13874048,-0.14695078,-0.030377932,0.040308528,-0.19454291,-0.2316892,-0.28425252,0.017706277,0.20840488,-0.17313643,0.44450492,0.11682272,0.1337854,-0.17398368,-0.11180523,-0.14139354,0.053652667
9681.0,0.067251205,0.15561482,0.19092685,-0.017568681,0.4644722,-0.34129262,0.24543233,-0.25054014,-0.43360165,0.1149178,-0.06662214,0.09862316,0.28314674,-0.7443018,0.2937941,0.16246176,0.4220099,-0.040296085,-0.24530731,0.5732328,0.0052561024,-0.43811443,-0.082356855,-0.089130685,-0.27191943,-0.1540167,-0.20898017,-0.3023776,0.2915613,0.31337366,0.1825988,0.3282558,-0.41599855,0.09678448,0.2640836,0.64219683,-0.17156234,-0.15860486,0.59911865,-0.5092603,0.35607827,-0.0008506719,-0.5496583,0.15255806,-0.02192285,0.36003825,0.048953343,0.17116468,-0.10717193,-0.085873134,-0.13810107,-0.070622854,-0.2405422,0.03577472,0.071154304,0.17388746,-0.4899614,0.5679904,0.066223755,-0.093883276,-0.11482104,-0.19003634,-0.3697286,-0.14838663
9682.0,-0.30493772,-0.058386,0.1410994,0.20258309,-0.018376155,-0.678595,0.34017366,-0.4939492,-0.26069033,0.0226864,-0.26268697,-0.051585887,0.3902962,-0.551607,0.5347055,0.055043485,0.11837876,-0.17661864,-0.24433805,0.32958797,-0.30019945,-0.2634111,-0.19171876,0.2018058,-0.43129492,-0.10776274,-0.016532507,-0.4569788,0.32558048,0.29103547,0.1585233,0.24454063,-0.17206661,0.15147677,0.15052457,0.50938904,-0.29519472,-0.008542603,0.33892605,-0.046528883,0.04164043,-0.085858054,-0.5258328,0.23417835,-0.078995466,0.053021263,0.25605425,0.02868499,-0.015193768,-0.12068976,0.10204125,-0.14808877,-0.35961902,-0.18031785,0.065683365,0.30596828,0.0498144,0.6301333,0.37348372,-0.0076671317,-0.31176388,-0.07509803,-0.107744575,-0.13124935
9684.0,-0.29363966,0.06348832,0.40435684,-0.2384538,0.38612852,-0.63334435,0.36103714,-0.026316844,-0.15213676,0.33331528,-0.19571531,-0.08512446,0.18738025,-0.87347144,-0.08002951,-0.0430147,0.20789875,-0.3489699,-0.1851544,0.41089502,-0.40118045,-0.13464566,0.06873493,0.3334013,-0.35889626,-0.24038813,0.09015258,-0.33064225,0.6204666,0.1495567,0.20377165,0.11254654,-0.3378103,0.26077157,0.18491375,0.24698389,-0.28702727,0.00958501,0.39860374,-0.0876421,0.04898551,0.05999981,-0.3447776,0.18023318,0.06072812,0.015801039,0.38982168,0.13531442,0.110139154,0.04750357,0.13617706,-0.3780615,-0.5015199,-0.36550432,0.17203654,0.450068,-0.3736716,0.56582814,0.22587399,0.04991833,-0.35483646,0.14205624,-0.16540135,-0.11771535
9685.0,0.07690632,0.007556853,0.4435178,-0.1971463,0.21575886,-0.42725056,0.18529372,-0.07166834,-0.15210815,0.21033938,-0.43431735,0.19374192,0.517037,-0.56795347,0.25928506,0.0971991,0.18105836,0.19053671,-0.34362867,0.40150923,-0.09896453,-0.5564899,-0.20709956,0.10668087,-0.18355437,-0.24177426,-0.15144819,-0.16759573,0.6156567,0.26212522,0.13031308,0.2605062,-0.25063565,0.054483168,0.38660014,0.35085493,-0.15603757,-0.11014682,0.65484244,-0.25776717,0.00088654645,0.015555931,-0.63284874,-0.0061364267,0.0059305206,0.19638644,0.121512234,0.043590225,0.0632472,0.034204848,0.040520564,-0.3125647,-0.44494528,-0.05735134,0.22917329,0.14629887,-0.38566434,0.49426442,0.3614183,0.011503942,-0.5693597,0.21716379,-0.029536506,-0.06039333
9686.0,0.21422116,0.349403,0.20273966,0.17401798,0.5841152,-0.52566135,0.3656749,-0.2819821,-0.20245169,0.23480937,-0.33706522,-0.17935783,-0.037637945,-0.6428463,0.35401008,-0.031557344,0.055791527,-0.0131371,-0.38813916,0.2588769,-0.3592614,-0.1745744,-0.24484827,0.33484772,-0.12618436,0.18390825,-0.026782718,-0.47010678,0.33572644,0.36541173,0.114555195,0.30329287,-0.25514963,0.15906978,0.1232815,0.38787383,-0.121850446,-0.045624316,0.43779507,-0.3181287,-0.021251058,0.18319552,-0.10374008,0.025785496,-0.036290146,0.20179904,0.25105077,-0.026738388,0.0037022233,0.15405622,0.05881729,-0.4282503,-0.60648656,-0.27182403,0.087652,0.44868565,-0.31099945,0.69737667,0.22399142,0.18373325,-0.19020279,-0.21283092,-0.25813192,-0.16964944
9688.0,-0.03153877,0.38725513,0.36908698,-0.37233135,0.24836732,-0.30812958,0.31591833,-0.10238531,-0.45336354,0.35400507,-0.38925707,-0.1826883,0.4239498,-0.5880171,0.12430859,0.11158732,0.034323286,0.08041841,-0.13811143,0.18730843,-0.3830031,-0.16354962,-0.37543556,0.27398065,0.11475134,0.036022004,0.13794774,-0.2491833,0.42856628,0.3491504,0.27228895,0.084435746,-0.29866576,-0.07476392,0.14920801,0.2939459,-0.10195754,0.09083312,0.5273259,-0.33922917,0.09490104,0.028819507,-0.37149152,-0.07081785,-0.13147305,0.16330789,0.37962785,0.039290525,-0.007543832,0.08285889,-0.11341734,-0.35461566,-0.3354472,-0.06549043,0.016702661,-0.01017529,-0.15180427,0.49309108,-0.15029159,-0.043656103,-0.2916053,0.13801526,-0.08760623,-0.08735937
9689.0,-0.12008703,0.35116678,0.3979055,0.19364846,0.5155986,-0.43506086,0.5929266,-0.28959763,-0.28719118,0.010562651,-0.5212236,-0.089290634,0.45746297,-0.67290926,0.29684502,0.05677007,-0.047254805,-0.11292527,-0.28689754,0.03139443,-0.2676306,-0.32074958,-0.12860323,0.050381377,-0.2321456,-0.12762968,0.1818804,-0.36204588,0.43211558,0.217602,0.57428795,0.018923901,-0.56277376,0.17825055,0.042776138,0.70962566,-0.4394953,0.06156198,0.40547118,-0.16053462,0.15167587,-0.02646731,-0.35547024,0.09619885,0.010601245,0.19369495,0.35864577,0.076899536,-0.3534002,0.33844143,-0.031778134,-0.15334672,-0.44484836,-0.3516152,-0.056068256,0.053941682,-0.2847576,0.7669825,0.17884418,-0.07810644,-0.3424248,0.15880409,-0.19039981,-0.07316165
9690.0,-0.1531278,0.012253956,0.167987,-0.022979513,0.37648097,-0.40500754,-0.09809191,-0.30117312,-0.4487134,-0.14291292,-0.24409673,-0.0021525496,0.54343677,-0.6527908,0.4443364,0.271317,0.040660612,0.011064367,-0.0659782,0.35116938,-0.36683843,-0.33502832,-0.15246995,0.054502755,-0.25621825,0.17236999,0.34108552,-0.36160505,0.0980718,0.22994252,0.40699834,0.044774085,-0.19698831,0.13195977,0.06468632,0.47536302,-0.2930608,0.11776063,0.35757923,-0.12358174,0.054847814,-0.0066124033,-0.3148722,0.15784822,0.04913199,-0.09362352,0.2783248,0.044646673,-0.05226363,0.042789206,0.047293894,-0.3254468,-0.1513999,-0.28645056,-0.15575498,-0.063580275,0.032736022,0.25275642,0.37285963,0.005409412,-0.26299244,-0.21263376,-0.21192594,0.042742465
9692.0,-0.05156234,0.3614878,0.36294213,-0.17345148,0.33478135,-0.6279052,0.4239861,-0.45636773,0.0344878,0.13133751,-0.37053466,0.1259999,0.24342705,-0.4651742,0.1880349,0.11428911,0.107466094,0.14553769,-0.093058705,0.33975938,-0.3474783,-0.19852747,-0.42730466,0.35254368,-0.25264192,-0.052673783,0.080226086,-0.5156444,0.38796028,-0.0005368842,0.23246999,0.015236898,-0.4074219,0.30123264,0.06793878,0.44765788,-0.2077309,0.022836464,0.45171383,-0.029531494,-0.070203505,-0.20955002,-0.34675428,0.14161451,-0.18231238,-0.19000733,0.16529562,-0.18437569,-0.4500744,0.18755507,0.045330442,-0.38406152,-0.30714154,-0.055598933,-0.017214833,0.106671885,-0.28183126,0.6315068,0.055360068,0.048991658,-0.48089293,0.062166303,-0.13108146,-0.19082755
9693.0,-0.09076135,0.25589952,0.09421751,-0.09640417,0.019793497,-0.663024,0.5162401,-0.5952888,-0.17753209,0.114785835,-0.36065954,0.2110298,0.45752835,-0.6118373,0.6691407,0.074168496,0.16131371,-0.28847036,-0.6885228,0.554616,-0.40036252,0.031831447,-0.41160864,0.28515717,-0.2600401,-0.18143457,-0.08293008,-0.45107868,0.26094466,0.35178742,0.10327159,0.50091064,-0.46855807,0.45203328,0.3500587,0.5647562,0.02634629,0.091261886,0.15024891,-0.33028585,0.0030413214,0.089753054,-0.23283078,0.25531211,0.023840167,0.28532133,0.51987517,0.00291037,-0.16508874,0.05862751,0.315027,-0.18506086,-0.51915133,-0.14312786,-0.23401792,0.096697554,0.0046991957,0.61862624,0.17251214,0.09584341,-0.22867054,-0.09259406,-0.22626114,-0.32669976
9695.0,-0.24856733,0.1421929,0.15621282,-0.20169145,0.16007188,-0.5485637,0.047605664,-0.30404466,-0.3837946,0.06213604,-0.29276448,-0.21650651,0.19529,-0.25514472,0.47154623,0.3131214,-0.041402005,-0.0591565,-0.10618719,0.19158724,-0.30946887,-0.15844281,-0.08293608,0.10703215,-0.27564722,0.13364011,0.15500145,-0.40099433,0.24681592,0.30026817,0.16003028,0.32764715,-0.41585118,0.12373873,0.15497412,0.75847906,-0.42988333,0.008774089,0.310514,-0.31514978,0.05521337,0.0950748,-0.15030828,0.26385587,0.042529874,0.029090684,0.12750442,0.11108493,-0.20970213,0.0082099065,-0.02869501,-0.30839488,-0.32489002,-0.25671712,-0.21451062,0.2772287,0.05413166,0.39282027,0.17950483,0.08568389,-0.3401005,-0.15621449,-0.07311563,0.10578603
9696.0,-0.014715018,0.27768713,0.24780968,0.1241074,0.3565137,-0.500496,0.40096563,-0.2633028,-0.20512451,-0.08779268,-0.45131582,-0.34552875,0.21689345,-0.5026729,0.41429746,-0.13056822,0.23312393,0.115169376,-0.04997322,-0.002510517,-0.5749263,-0.08272791,-0.08508186,0.110049725,-0.18813705,0.36018094,0.23394895,-0.4644683,0.4452421,0.26355532,0.39447188,0.024686031,-0.35329005,0.26825073,0.051872954,0.35553104,-0.37451628,-0.20735101,0.4455007,-0.28322685,-0.033147097,-0.29354924,-0.2759115,0.20860587,-0.02052661,0.31156927,0.15785272,-0.23615754,-0.28786018,0.22479293,-0.16082913,-0.26433682,-0.3060134,-0.074278854,-0.040057726,0.3482319,-0.20579948,0.4125728,0.014293674,0.07117548,-0.42956007,-0.20066561,-0.1679436,0.060369473
9697.0,0.18019429,0.25705108,0.24832118,-0.047432117,0.37679374,-0.8083314,0.3142348,-0.26317593,-0.49433437,0.3835345,-0.19694772,-0.005658115,0.2791463,-0.5074438,0.4618452,0.159886,-0.2820964,-0.049003087,-0.22852558,0.25937167,-0.18741925,-0.12599371,-0.4957041,0.26240683,-0.06295279,-0.016914826,0.19832484,-0.2631926,0.58668786,0.25957793,0.1800532,0.22904247,-0.4374688,0.030000456,0.23463811,0.28193665,-0.2042189,0.11673188,0.55943656,-0.42019635,0.25454897,0.009041851,-0.38200906,-0.13364999,-0.065585576,-0.06297727,0.023259182,-0.06989474,-0.03338375,0.15030283,0.13704802,-0.60405135,-0.3418078,-0.28231162,-0.10963575,0.201301,-0.46535915,0.29882804,0.013524257,-0.011396982,-0.46738565,-0.057658635,-0.17463751,-0.07077064
9699.0,-0.04532723,0.17919165,-0.10199639,0.17897886,0.22008371,-0.53047687,0.11093775,-0.25699842,0.09276222,0.18457328,-0.12015988,-0.21001086,0.47480556,-0.2680835,0.18437982,0.021277582,-0.18144865,-0.27018785,-0.33859178,0.526138,0.047474295,0.26535988,-0.13125102,0.24112742,-0.29612595,0.016911838,0.06576514,-0.19328961,0.0025667585,0.32988676,0.13058758,0.22354752,-0.2383361,0.1860205,0.34487787,0.57716215,-0.018644547,-0.3156019,0.045863718,-0.32085747,0.26419827,0.10751673,-0.2765979,0.5955518,-0.42166182,0.4573929,0.1949065,0.12698244,0.06693703,-0.29305768,-0.0009874189,0.062494207,0.087782845,-0.14257257,0.18632208,-0.051801704,-0.16419618,0.34667236,0.159546,-0.23861957,-0.30051917,0.04362555,-0.32284242,-0.17034824
9701.0,0.26413396,0.42277178,0.5206962,-0.19929267,0.35779515,-0.44878486,0.17483242,-0.24270923,-0.6254899,0.1114555,-0.08744903,0.1200249,0.31649432,-0.29618716,0.20528242,0.09416485,0.1266239,-0.007992832,-0.1876764,0.2836207,-0.14973782,0.12531355,-0.5032191,0.037151515,-0.34525186,-0.23665023,0.19050422,-0.0927426,0.3160038,0.020630054,0.46137595,-0.111017495,-0.34344158,0.06033676,0.35856888,0.32717225,0.0028597948,0.0030080918,0.34738752,-0.3043345,0.23219185,-0.11494561,-0.25153303,0.1277216,-0.11113659,-0.10107891,0.5171898,-0.05718682,-0.035757907,0.1693506,-0.06647981,-0.46383888,-0.4445703,-0.050326888,0.04391729,0.13507022,-0.46347374,0.28943744,-0.24105352,0.15255064,-0.019671712,0.1341395,-0.11367369,0.25291604
9703.0,0.107954726,0.4047532,0.15084448,-0.1985704,0.28109482,-0.50285834,0.12388713,-0.24435408,-0.07830328,0.086966254,-0.12120904,-0.1789757,0.26332363,-0.32912666,0.4057258,-0.22460502,0.040130734,-0.41373447,-0.24652018,0.22343238,-0.13791455,0.22678842,-0.3517396,0.3029627,-0.32054383,-0.11348301,-0.07790703,-0.22747006,0.2677691,0.18512592,0.3728938,0.08013598,-0.38921964,0.006871134,0.23099464,0.5057224,0.005773627,-0.2325153,0.056419075,-0.43607765,-0.009515982,-0.08298429,-0.51822704,0.466813,-0.2595739,0.42607883,0.22624967,0.10206623,0.06513057,-0.27500695,-0.12732379,0.13890782,0.033255503,-0.285119,0.10216851,-0.06199424,-0.08757494,0.15686242,0.16288216,-0.15184844,-0.2572843,-0.0025432091,-0.090690374,0.061074775
9704.0,-0.30432388,0.32286468,0.25655374,-0.1998617,0.162973,-0.50771636,0.24954928,-0.28682807,-0.41108078,0.03523683,-0.31149906,-0.0130153615,0.37117282,-0.3505191,0.10203515,0.01539046,0.13460252,0.2084004,-0.1997763,0.4210448,-0.29187778,-0.16456166,-0.4319446,0.2174165,-0.047681473,-0.015870035,0.17024481,-0.47957748,0.49992555,0.43360573,0.24333692,-0.042619176,-0.17371419,0.17875093,0.037787247,0.3741989,-0.13959578,-0.03978554,0.3314157,-0.20988563,-0.18727192,-0.00042250566,-0.29197636,0.17270793,-0.3322615,0.21193644,0.29625735,-0.31608173,-0.32719272,0.012398988,0.09651231,-0.29935378,0.10489145,-0.050505478,0.00056638755,0.23794213,-0.16633385,0.37575686,0.2923345,-0.17713141,-0.34550473,0.0043022055,-0.049212456,-0.012551497
9707.0,0.18473013,0.20687494,0.179903,0.017192781,0.519745,-0.28185338,0.23475856,-0.22865638,-0.54305273,-0.010219388,0.06260145,0.051707137,0.43024972,-0.1429063,0.25205857,0.06970732,-0.3586078,0.03407356,-0.15845366,0.09307243,-0.30314174,0.17003211,-0.06744011,0.41011783,-0.19652185,0.042908225,0.22514795,-0.34145054,0.07106252,-0.03332654,0.274062,0.13020664,-0.45933163,0.49989676,0.4249842,0.2956223,-0.13301899,-0.22011039,0.14989331,-0.4163071,0.1729463,0.20577219,-0.2788148,-0.07424182,0.029769529,0.045803096,0.38694683,-0.014079733,-0.25323704,0.066565715,-0.09618532,-0.1862586,-0.26341644,0.06107522,0.20224132,0.05721976,-0.4245501,0.47088873,0.19058655,0.028217323,-0.1392239,0.15871084,-0.42448336,-0.2536747
9708.0,-0.14717634,0.23440635,0.30002677,-0.17622755,0.30424723,-0.5052232,0.20685235,-0.07385245,-0.35171005,0.15214264,-0.3879838,-0.103805974,0.38370278,-0.5465935,0.2837176,0.18823019,-0.0064002825,0.11755428,-0.24821235,0.26155648,-0.26844183,-0.049297705,-0.38050187,0.21305615,-0.05626014,0.093852684,0.21029052,-0.17559652,0.42034066,0.11172138,0.50006044,0.2556991,-0.19749574,-0.13855127,0.09462633,0.3001424,-0.107286185,-0.0903544,0.21514705,-0.041640993,-0.026805425,0.23832253,-0.51564366,0.121769644,-0.3228512,-0.10597998,0.5554304,0.06504983,0.09140422,-0.094661735,-0.017214224,-0.24528784,-0.27470568,-0.14878435,0.04389608,0.096544325,-0.30523592,0.7988919,0.32228032,0.09130304,-0.3248401,0.19111526,-0.15215564,-0.3524148
9709.0,0.08814141,-0.057342503,0.5291237,-0.0069466755,0.4619462,-0.40795028,0.60226905,-0.47079393,-0.24688485,-0.2514021,0.03196448,0.07942912,0.21115164,-0.39678228,0.20292974,0.04748087,0.074546434,-0.19810894,-0.5368,0.51814353,-0.26624003,0.20243023,0.053867295,0.2923708,-0.40733516,-0.016818117,0.3320791,-0.23802984,0.19185832,0.21806738,0.59045345,0.015780784,-0.48559377,0.107693344,0.47561392,0.6114027,0.27751976,-0.26473302,0.34528768,-0.3662014,0.11012553,0.05033455,-0.43798018,0.22463311,-0.35720697,0.22226602,0.31579497,0.04481996,0.195705,-0.33479142,-0.08784609,0.0069784718,-0.22231653,-0.46338987,-0.011562547,-0.17017443,-0.8520466,0.21379477,0.6385797,0.06339314,-0.188246,0.3051448,-0.31689367,-0.026483152
9710.0,-0.103912845,0.3263883,0.08365062,-0.09090653,0.064442456,-0.52774405,0.29169488,-0.5069495,-0.35509902,0.19547297,-0.39068437,-0.022626655,0.43235466,-0.41112942,0.59326875,0.24819058,0.030409321,-0.17901033,-0.53382474,0.43070164,-0.3246275,0.011340487,-0.372133,0.24598455,-0.26231456,-0.09081775,-0.026571345,-0.41768304,0.40610084,0.40356112,-0.05327743,0.45732537,-0.4650262,0.26664957,0.21149093,0.61793107,-0.18352167,0.08492373,0.5829114,-0.04851438,-0.022160133,-0.1163659,-0.15495849,0.27466103,0.214306,0.25393552,0.34473693,-0.22197373,-0.12359185,-0.15395555,0.35967517,-0.04850154,-0.48924702,-0.10617419,-0.17863509,0.16494358,-0.069973506,0.5215321,0.2920882,0.06759327,-0.24013865,0.066665664,-0.018026253,-0.24201861
9714.0,0.035581544,0.27735755,0.10840874,0.16011375,0.122756734,-0.58721524,0.14852293,-0.18564612,-0.03450495,0.15238811,0.17534213,0.063614026,0.56718904,-0.21491997,0.40201882,0.07706132,0.18768741,-0.35850275,-0.30634573,0.20416796,-0.29231113,0.55144054,-0.30783367,0.23660107,-0.70563406,0.072679445,0.122948565,-0.02868296,-0.02185997,0.34017685,0.49937522,0.11725714,-0.6868819,-0.08672326,0.36289912,0.6244728,0.0060651684,-0.011640718,0.36418888,-0.4117299,0.40086553,-0.027577376,-0.5132701,0.25031087,-0.44207323,0.08111708,0.39616153,0.15563749,0.20079026,-0.2041493,0.12834057,0.048025478,-0.13186549,-0.09435753,0.0026546214,-0.21011652,-0.3977135,0.28039744,0.025838766,-0.1729958,-0.25340748,0.05309078,-0.14168164,0.015121228
9715.0,-0.124575585,0.06378937,0.12267344,0.0072337314,0.38621193,-0.46912476,0.08078652,-0.04734415,-0.29770178,0.063671306,-0.2693079,0.18492374,0.44263968,-0.5248993,0.63716465,0.16256952,0.115486026,-0.053413093,-0.14901336,0.14488721,-0.37869462,-0.028952297,0.005080904,0.020852357,0.12049134,-0.008979727,0.39374676,-0.2846841,0.51467973,0.41165075,0.3767287,0.053360358,-0.21689759,0.019050602,0.26476222,0.6586039,-0.3254392,-0.09658561,0.35079628,-0.24027672,-0.12838836,0.0017302241,-0.14224675,0.06545221,-0.16968304,0.10386041,0.10847278,-0.13505115,-0.12376085,0.026204817,-0.18747589,-0.1339227,-0.112834156,-0.2136604,-0.098012656,0.15576757,-0.3624366,0.5646117,0.19950439,0.05194535,-0.25656354,-0.043665424,-0.19398825,0.0050068917
9716.0,0.07475899,0.137536,0.09706707,-0.19645053,0.3062676,-0.49784347,-0.09581009,-0.36692145,-0.23952323,0.17042167,-0.19849475,0.15686134,0.22995935,-0.57034004,0.32857174,0.009410505,0.20121033,0.06471022,0.042263716,0.22371998,-0.32580402,-0.110200375,-0.16597088,0.1960993,-0.08262932,-0.11716992,0.058314998,-0.49137643,0.40501684,0.21594374,0.14199197,0.0745653,-0.1856532,0.3172199,0.22240262,0.5434738,-0.13567315,-0.28655723,0.50892484,-0.37297696,0.034287155,0.13999435,-0.4598332,0.087136775,-0.14866634,0.46609077,0.44397268,-0.022163285,-0.3350956,0.34211668,-0.09321808,0.0021236138,-0.45828962,-0.2509614,0.38826826,0.5155344,0.03538547,0.49179426,0.12464213,-0.047727786,-0.39563468,-0.20003417,-0.22626185,-0.23002282
9717.0,-0.02739154,0.23783994,0.3729151,-0.01881523,0.5662353,-0.5110993,0.34224865,-0.4871885,-0.05956947,0.1410091,-0.17833102,0.012842072,0.28929758,-0.3631381,0.18951938,0.028389027,-0.08409989,-0.19026664,-0.33384377,0.34259817,-0.09996707,0.12378675,-0.28575662,0.31366268,-0.3650474,0.04418004,0.23181552,0.011905806,0.2647942,0.12712301,0.17821175,0.029413618,-0.52315456,0.4153607,0.46735936,0.26705503,-0.12975606,-0.011091238,0.13411745,-0.34312358,0.013097996,0.021276219,-0.5071761,0.38237822,-0.25088158,0.4315443,0.23969181,0.15412627,0.04967431,-0.27366224,-0.15777896,0.06017853,-0.16372944,-0.13686535,0.1364429,0.025586022,-0.18730201,0.22887099,0.03225631,-0.23320222,-0.24546996,0.04683116,-0.11941548,0.0019816207
9718.0,0.035336837,0.14391816,0.00974887,0.15741725,0.35582283,-0.60152036,0.10437115,-0.38952586,-0.21069677,0.03686007,-0.091626614,-0.11590487,0.42262223,-0.27888963,0.2322357,0.04880326,-0.19805704,-0.3317496,-0.38918293,0.26604816,-0.16479997,0.15086326,-0.23437993,0.5394804,-0.33069307,-0.13765551,0.18803285,-0.22928227,-0.08389187,0.07675192,0.3067031,0.1425597,-0.2700335,0.32657224,0.4088253,0.33797017,-0.16873689,-0.27980202,0.026210308,-0.5167016,0.09939046,0.1876876,-0.30663332,0.63851947,-0.38160095,0.41682583,0.36291954,0.16601719,0.15317914,-0.2444647,-0.13488635,0.09020271,-0.14868836,-0.30184513,0.07700222,0.04808893,-0.17219265,0.24629967,-0.058249842,-0.09807396,-0.22922647,0.029204087,-0.329016,-0.07898369
9719.0,-0.13382158,0.086699426,0.36638606,-0.26603633,0.12939483,-0.45328757,0.32835144,-0.22007445,-0.23306543,0.3088413,-0.195329,-0.17919466,0.34637457,-0.55573714,0.117364444,-0.013793225,0.27263626,0.15573955,-0.3098715,0.004115441,-0.35445264,-0.4823826,-0.21662237,-0.04060924,-0.3594594,0.059597503,-0.072278835,-0.39230612,0.38064378,0.31636167,0.26297593,-0.09907175,-0.21379742,-0.14260763,-0.10308321,0.48621255,-0.27950442,0.13792816,0.57525134,-0.18604977,0.072245896,-0.19638047,-0.41503614,-0.1495737,-0.066387944,-0.006683614,0.14819343,-0.23270394,-0.07081752,0.23573512,-0.053681593,-0.10663796,-0.27419862,-0.19413279,-0.0014713537,0.29073715,-0.30464828,0.63225514,0.21116644,-0.13533193,-0.28170764,0.07237106,0.08548029,0.11344294
9721.0,-0.14213245,0.023501946,0.25206578,0.08712485,0.4241175,-0.59408027,0.20244221,-0.6278813,-0.18670514,-0.11279504,-0.15805838,0.1281873,0.34847084,-0.39731568,0.3057692,0.08717196,0.37082377,-0.09183484,-0.08275467,0.32839224,-0.24838294,-0.24014914,-0.2797183,-0.04331723,-0.4182331,0.13707839,0.06898395,-0.17437501,0.23652169,-0.1651207,0.31794098,0.13715976,-0.07368649,0.2600183,0.19506839,0.18288805,-0.45670545,-0.078791335,0.3086957,-0.26081324,-0.0864997,-0.038618855,-0.35303026,0.28574565,-0.06086442,-0.2297973,0.27708197,0.23207408,-0.18882346,-0.055919923,-0.1507282,-0.19552025,-0.32188442,-0.0111069735,-0.02133392,0.32558084,0.08530587,0.70315,0.23178189,-0.1663644,-0.40116766,-0.023239056,-0.073418975,-0.1650368
9722.0,-0.13436715,-0.1166502,0.3773834,0.12685889,0.33691213,-0.58226895,-0.1276573,-0.3273594,-0.2558341,-0.41186965,-0.30437654,-0.0333999,0.30504686,-0.59081125,0.3990582,0.03129204,0.046049528,0.055478826,-0.6073264,0.4248259,-0.15608342,0.030975949,-0.15298936,0.36986065,-0.29305243,-0.06649327,0.069605924,-0.5821522,0.31692415,0.5778106,0.26550847,0.06609171,-0.4191725,-0.012016393,0.2588663,0.57936543,-0.06252534,-0.135866,0.09875181,-0.3972064,0.1412255,-0.15089212,-0.510162,0.27353337,-0.07107674,-0.15398693,0.38196674,-0.34166837,-0.20006719,0.20845246,-0.11360843,-0.2766259,-0.4018608,-0.26145628,-0.2815853,-0.16703118,-0.27591744,0.614369,0.061678454,0.24255395,-0.45746544,-0.029370902,-0.20397191,-0.053359043
