8848;4;3;2297,13549,4348,1095;2297,13549,4348,16563;2297,13549,4348,9420;2297,13549,4348,1598
6279;3;1;9655,11689,1039;9655,3690,1039;9655,18577,1039;9655,15287,1039
864;4;3;4722,17027,15319,85;4722,17027,15319,15579;4722,17027,15319,11477;4722,17027,15319,16079
1668;4;0;1727,18964,5598,5590;17721,18964,5598,5590;4845,18964,5598,5590;18373,18964,5598,5590
7060;5;0;12158,14502,683,18454,12500;18137,14502,683,18454,12500;914,14502,683,18454,12500;13418,14502,683,18454,12500
8283;4;1;1730,2770,16888,4410;1730,12294,16888,4410;1730,9066,16888,4410;1730,7584,16888,4410
5662;3;1;5779,16616,975;5779,18680,975;5779,12272,975;5779,9539,975
5913;3;2;1587,4772,18767;1587,4772,11950;1587,4772,1260;1587,4772,13673
770;3;2;7658,1873,10248;7658,1873,4552;7658,1873,18297;7658,1873,13510
8110;3;0;5665,335,18790;2315,335,18790;1219,335,18790;14625,335,18790
8139;4;1;17571,7476,645,9587;17571,7333,645,9587;17571,7195,645,9587;17571,146,645,9587
8785;5;4;2325,8301,6882,17292,2101;2325,8301,6882,17292,9677;2325,8301,6882,17292,3306;2325,8301,6882,17292,17887
1945;3;0;7530,16391,1391;4694,16391,1391;18839,16391,1391;15051,16391,1391
8211;4;1;2835,12663,182,15894;2835,3392,182,15894;2835,14955,182,15894;2835,3814,182,15894
1946;3;2;2551,3830,848;2551,3830,9839;2551,3830,6178;2551,3830,1093
2480;4;1;2363,6579,10432,2167;2363,18488,10432,2167;2363,6538,10432,2167;2363,1470,10432,2167
2894;4;0;7176,1637,15812,7623;2239,1637,15812,7623;17757,1637,15812,7623;12482,1637,15812,7623
1058;4;1;2915,16129,3534,890;2915,6644,3534,890;2915,7052,3534,890;2915,12936,3534,890
6098;4;2;10832,13411,583,4569;10832,13411,11719,4569;10832,13411,13423,4569;10832,13411,13268,4569
1114;5;3;50,7243,4474,10770,4331;50,7243,4474,14550,4331;50,7243,4474,17851,4331;50,7243,4474,8738,4331
1057;5;2;1587,13443,17921,6563,6052;1587,13443,9343,6563,6052;1587,13443,16287,6563,6052;1587,13443,16545,6563,6052
7098;4;1;1587,4205,4267,11054;1587,11242,4267,11054;1587,12126,4267,11054;1587,12861,4267,11054
8618;5;4;13790,9749,378,10845,17116;13790,9749,378,10845,16785;13790,9749,378,10845,15773;13790,9749,378,10845,15431
2323;5;1;1361,14608,11146,9574,16813;1361,15612,11146,9574,16813;1361,15939,11146,9574,16813;1361,2578,11146,9574,16813
68;3;0;18650,17679,356;9033,17679,356;8346,17679,356;3244,17679,356
1118;4;1;10146,667,11705,7594;10146,10444,11705,7594;10146,3798,11705,7594;10146,8266,11705,7594
1023;5;1;2724,15548,1846,9249,13280;2724,7850,1846,9249,13280;2724,11986,1846,9249,13280;2724,8189,1846,9249,13280
4503;3;1;1587,9648,6283;1587,15254,6283;1587,1906,6283;1587,7808,6283
5979;4;3;1115,19142,18882,7418;1115,19142,18882,10627;1115,19142,18882,8246;1115,19142,18882,7697
6053;5;0;3303,365,11975,6705,2200;3770,365,11975,6705,2200;8172,365,11975,6705,2200;1593,365,11975,6705,2200
8805;4;1;6777,8249,1391,13079;6777,12274,1391,13079;6777,17661,1391,13079;6777,5064,1391,13079
8046;5;3;2467,378,3316,8265,16191;2467,378,3316,8769,16191;2467,378,3316,6392,16191;2467,378,3316,10518,16191
5912;5;2;1934,9821,7672,18953,8959;1934,9821,13050,18953,8959;1934,9821,226,18953,8959;1934,9821,13616,18953,8959
5982;3;2;6548,1233,9315;6548,1233,5793;6548,1233,18730;6548,1233,17754
2459;5;1;7824,16092,1186,8651,16683;7824,13372,1186,8651,16683;7824,5345,1186,8651,16683;7824,11911,1186,8651,16683
6530;3;0;1073,11629,9670;6816,11629,9670;16983,11629,9670;10407,11629,9670
10;4;2;3463,10822,8336,1846;3463,10822,6154,1846;3463,10822,3332,1846;3463,10822,4731,1846
8820;4;1;14008,6718,3204,378;14008,18536,3204,378;14008,14668,3204,378;14008,4796,3204,378
5683;5;1;987,8901,12766,4892,6063;987,18312,12766,4892,6063;987,16072,12766,4892,6063;987,15367,12766,4892,6063
9326;5;0;529,12844,10866,8534,8858;5492,12844,10866,8534,8858;12302,12844,10866,8534,8858;4637,12844,10866,8534,8858
5335;5;3;2675,8689,4465,4450,699;2675,8689,4465,6611,699;2675,8689,4465,6390,699;2675,8689,4465,3302,699
9163;4;1;2731,1004,13741,16531;2731,1128,13741,16531;2731,6036,13741,16531;2731,1923,13741,16531
4685;4;2;6104,378,12546,9321;6104,378,2995,9321;6104,378,17400,9321;6104,378,14846,9321
5965;5;1;2452,4531,4445,9900,190;2452,17497,4445,9900,190;2452,9107,4445,9900,190;2452,12643,4445,9900,190
5581;4;1;1004,9076,15231,17419;1004,6717,15231,17419;1004,10458,15231,17419;1004,1062,15231,17419
5883;4;2;913,14310,18421,7325;913,14310,12213,7325;913,14310,10519,7325;913,14310,13254,7325
4490;4;2;14789,11881,378,11758;14789,11881,7266,11758;14789,11881,14871,11758;14789,11881,13172,11758
8044;5;0;7900,14888,1997,12011,13164;5719,14888,1997,12011,13164;13951,14888,1997,12011,13164;15726,14888,1997,12011,13164
6360;3;2;11966,1406,18878;11966,1406,12607;11966,1406,1169;11966,1406,15749
3629;3;2;7601,1993,16189;7601,1993,9715;7601,1993,10961;7601,1993,16818
2330;3;2;12628,999,19168;12628,999,3273;12628,999,3350;12628,999,3197
3866;5;2;18385,13697,10259,14965,1375;18385,13697,7281,14965,1375;18385,13697,15456,14965,1375;18385,13697,16187,14965,1375
6064;4;0;3890,12411,7414,540;4412,12411,7414,540;2340,12411,7414,540;16278,12411,7414,540
5289;4;0;15594,12274,1426,8994;3667,12274,1426,8994;13626,12274,1426,8994;16661,12274,1426,8994
539;5;0;2084,16138,18004,18709,8905;9489,16138,18004,18709,8905;498,16138,18004,18709,8905;9981,16138,18004,18709,8905
2626;4;1;8932,4659,13913,94;8932,3019,13913,94;8932,805,13913,94;8932,4190,13913,94
6037;5;1;2457,2741,628,9651,15799;2457,15082,628,9651,15799;2457,6783,628,9651,15799;2457,5866,628,9651,15799
7843;4;3;18134,8202,8771,378;18134,8202,8771,3632;18134,8202,8771,694;18134,8202,8771,4147
8027;3;0;93,2785,12504;11101,2785,12504;5916,2785,12504;15887,2785,12504
4130;5;1;13069,8204,5599,17765,952;13069,9551,5599,17765,952;13069,13933,5599,17765,952;13069,6730,5599,17765,952
7890;4;1;8939,18983,8869,1375;8939,7745,8869,1375;8939,10895,8869,1375;8939,7136,8869,1375
577;4;2;18889,14941,188,6827;18889,14941,17085,6827;18889,14941,788,6827;18889,14941,11347,6827
3630;4;0;4323,378,14695,7449;13955,378,14695,7449;6399,378,14695,7449;3554,378,14695,7449
5041;4;3;15247,17218,378,10845;15247,17218,378,11681;15247,17218,378,8676;15247,17218,378,12007
7175;4;2;850,12280,4944,9981;850,12280,18471,9981;850,12280,10969,9981;850,12280,6072,9981
7188;4;2;2300,11708,1363,12562;2300,11708,6102,12562;2300,11708,17990,12562;2300,11708,7837,12562
9168;4;3;939,18620,8204,18619;939,18620,8204,9987;939,18620,8204,2916;939,18620,8204,116
7422;5;2;2421,11232,14025,378,4871;2421,11232,1166,378,4871;2421,11232,15523,378,4871;2421,11232,5121,378,4871
8077;3;2;1587,15578,6056;1587,15578,1225;1587,15578,15660;1587,15578,10123
6662;4;3;2406,3735,413,13196;2406,3735,413,12932;2406,3735,413,18192;2406,3735,413,11422
7654;4;2;2356,1004,14113,5337;2356,1004,16835,5337;2356,1004,4155,5337;2356,1004,6906,5337
4975;4;3;917,6356,4849,5514;917,6356,4849,12881;917,6356,4849,8901;917,6356,4849,14857
5519;4;3;16471,17067,2040,6745;16471,17067,2040,9080;16471,17067,2040,10650;16471,17067,2040,13420
463;3;2;1587,5903,14720;1587,5903,12333;1587,5903,15266;1587,5903,3452
4456;3;0;2610,17277,628;2094,17277,628;13658,17277,628;13658,17277,628
1176;3;1;12393,14802,2113;12393,7445,2113;12393,11883,2113;12393,12469,2113
8033;4;2;2691,4514,3629,1375;2691,4514,11128,1375;2691,4514,8403,1375;2691,4514,5528,1375
470;4;3;18602,9755,7093,378;18602,9755,7093,18412;18602,9755,7093,8649;18602,9755,7093,9198
1393;4;3;6663,11416,1380,6052;6663,11416,1380,3476;6663,11416,1380,7556;6663,11416,1380,17118
2769;4;1;93,9072,9329,17258;93,10261,9329,17258;93,7669,9329,17258;93,9104,9329,17258
4094;4;0;11545,10923,2959,482;1244,10923,2959,482;17382,10923,2959,482;5572,10923,2959,482
4062;4;1;1060,6460,10488,18935;1060,13292,10488,18935;1060,3300,10488,18935;1060,15667,10488,18935
6298;4;3;2231,822,4638,11090;2231,822,4638,16794;2231,822,4638,12336;2231,822,4638,7120
336;4;3;259,12736,16875,6390;259,12736,16875,8234;259,12736,16875,5367;259,12736,16875,16873
287;5;1;17552,14199,10419,11886,1685;17552,7929,10419,11886,1685;17552,3788,10419,11886,1685;17552,6691,10419,11886,1685
7561;3;0;4815,18804,378;2861,18804,378;18224,18804,378;17630,18804,378
4904;4;2;11482,3658,13039,378;11482,3658,15362,378;11482,3658,9851,378;11482,3658,14702,378
6055;3;0;12783,4872,481;12577,4872,481;4644,4872,481;18867,4872,481
4020;3;1;6068,378,13688;6068,4722,13688;6068,56,13688;6068,15846,13688
288;5;0;18929,378,17790,5046,13041;18849,378,17790,5046,13041;5151,378,17790,5046,13041;10318,378,17790,5046,13041
6050;4;2;2806,16324,613,10230;2806,16324,18681,10230;2806,16324,10969,10230;2806,16324,2581,10230
8978;4;2;16349,8048,12154,628;16349,8048,18088,628;16349,8048,4177,628;16349,8048,10861,628
525;4;2;10963,14924,16777,1062;10963,14924,14658,1062;10963,14924,14660,1062;10963,14924,12769,1062
7290;4;1;12498,10407,1480,4884;12498,8888,1480,4884;12498,14224,1480,4884;12498,15946,1480,4884
4248;4;0;2083,18244,10001,9413;2237,18244,10001,9413;12134,18244,10001,9413;11192,18244,10001,9413
3739;4;3;6071,7559,8808,378;6071,7559,8808,6900;6071,7559,8808,3532;6071,7559,8808,15468
2857;4;2;2078,16856,14779,12778;2078,16856,1415,12778;2078,16856,6564,12778;2078,16856,6654,12778
7442;5;1;2682,17470,813,12610,10442;2682,18596,813,12610,10442;2682,895,813,12610,10442;2682,7480,813,12610,10442
1395;4;1;11352,10149,1186,16224;11352,2546,1186,16224;11352,11090,1186,16224;11352,14256,1186,16224
1643;3;1;2526,404,17804;2526,15152,17804;2526,16479,17804;2526,5798,17804
1863;4;2;10898,1615,9944,16712;10898,1615,4322,16712;10898,1615,3179,16712;10898,1615,3971,16712
4380;3;1;2936,519,14712;2936,466,14712;2936,14862,14712;2936,14763,14712
6325;5;1;2396,5534,14204,378,7673;2396,4163,14204,378,7673;2396,16377,14204,378,7673;2396,13605,14204,378,7673
1670;3;1;496,17873,17416;496,9758,17416;496,16121,17416;496,17754,17416
48;4;0;2408,16587,2143,5728;18976,16587,2143,5728;3696,16587,2143,5728;19026,16587,2143,5728
8147;5;4;3345,5249,12148,1494,9828;3345,5249,12148,1494,7676;3345,5249,12148,1494,5507;3345,5249,12148,1494,16760
4741;4;0;18129,1828,13645,2932;5157,1828,13645,2932;18411,1828,13645,2932;11265,1828,13645,2932
8161;4;0;2137,10760,7121,9372;17474,10760,7121,9372;17937,10760,7121,9372;13139,10760,7121,9372
4981;4;3;2257,16567,397,8957;2257,16567,397,16517;2257,16567,397,5170;2257,16567,397,7912
7971;3;1;11731,861,7158;11731,7935,7158;11731,7409,7158;11731,11003,7158
3391;3;0;16126,8436,1020;10381,8436,1020;10736,8436,1020;17002,8436,1020
7657;3;2;537,13889,13235;537,13889,15291;537,13889,2180;537,13889,3715
8456;4;1;8391,3362,1927,3453;8391,308,1927,3453;8391,11121,1927,3453;8391,15297,1927,3453
3020;5;3;4620,12760,18974,378,14992;4620,12760,18974,8023,14992;4620,12760,18974,14530,14992;4620,12760,18974,14199,14992
6282;3;0;10857,1991,4098;8449,1991,4098;4820,1991,4098;11037,1991,4098
3381;3;2;17201,8896,1037;17201,8896,3631;17201,8896,1410;17201,8896,13211
4010;3;2;18009,2878,1494;18009,2878,1017;18009,2878,15943;18009,2878,4667
1497;3;2;8339,755,8398;8339,755,11282;8339,755,17840;8339,755,3458
7855;5;1;15700,9082,2081,12107,10812;15700,1951,2081,12107,10812;15700,9799,2081,12107,10812;15700,15381,2081,12107,10812
9220;3;1;18262,1309,16487;18262,1529,16487;18262,3360,16487;18262,18350,16487
4618;5;2;2131,13788,17693,10570,14398;2131,13788,17579,10570,14398;2131,13788,5895,10570,14398;2131,13788,15882,10570,14398
839;4;0;17319,754,7506,4222;5665,754,7506,4222;15243,754,7506,4222;5665,754,7506,4222
9160;3;0;4736,10668,1085;18267,10668,1085;15010,10668,1085;1197,10668,1085
7342;3;2;6165,8320,819;6165,8320,5440;6165,8320,11797;6165,8320,6840
1689;3;2;16528,821,10900;16528,821,3687;16528,821,13392;16528,821,13651
2780;5;1;4836,4556,16611,378,11153;4836,17367,16611,378,11153;4836,13275,16611,378,11153;4836,10896,16611,378,11153
5070;4;2;13418,16876,9697,1826;13418,16876,17798,1826;13418,16876,15383,1826;13418,16876,6319,1826
2163;4;3;15718,3288,378,6052;15718,3288,378,18750;15718,3288,378,8338;15718,3288,378,18088
7552;4;2;14193,16062,11194,230;14193,16062,4715,230;14193,16062,18935,230;14193,16062,19162,230
6164;3;2;2251,917,9258;2251,917,17737;2251,917,18528;2251,917,178
2184;5;0;15863,11416,378,4820,16191;16698,11416,378,4820,16191;1153,11416,378,4820,16191;6533,11416,378,4820,16191
5800;4;3;1519,7331,8754,11655;1519,7331,8754,14272;1519,7331,8754,10218;1519,7331,8754,12671
2097;5;1;6037,3684,1846,9891,16172;6037,1129,1846,9891,16172;6037,11669,1846,9891,16172;6037,552,1846,9891,16172
1448;3;2;1992,18577,8968;1992,18577,866;1992,18577,18225;1992,18577,19029
370;3;1;11894,917,17762;11894,11359,17762;11894,11019,17762;11894,17820,17762
5587;4;1;18226,683,12864,16408;18226,16099,12864,16408;18226,4656,12864,16408;18226,2679,12864,16408
7624;3;0;1796,15997,11083;18448,15997,11083;18176,15997,11083;9585,15997,11083
7172;5;2;15008,18379,6110,813,4218;15008,18379,18664,813,4218;15008,18379,4496,813,4218;15008,18379,17416,813,4218
1738;5;3;7567,2798,4255,4496,1386;7567,2798,4255,4100,1386;7567,2798,4255,15565,1386;7567,2798,4255,2016,1386
4;5;0;16689,13828,12083,12846,364;13798,13828,12083,12846,364;990,13828,12083,12846,364;982,13828,12083,12846,364
3284;4;2;18383,16389,500,2841;18383,16389,18149,2841;18383,16389,17524,2841;18383,16389,14868,2841
1314;5;4;1004,10923,10320,3422,8649;1004,10923,10320,3422,2503;1004,10923,10320,3422,3332;1004,10923,10320,3422,2423
5535;5;0;12758,3487,4259,378,14978;18970,3487,4259,378,14978;17117,3487,4259,378,14978;15204,3487,4259,378,14978
7524;3;1;11719,4833,507;11719,4079,507;11719,2511,507;11719,2329,507
1029;4;2;404,13114,4866,17804;404,13114,2437,17804;404,13114,2121,17804;404,13114,89,17804
5465;3;1;3850,1417,16169;3850,11751,16169;3850,6452,16169;3850,14826,16169
6641;4;1;12894,11808,1417,9477;12894,1200,1417,9477;12894,56,1417,9477;12894,10180,1417,9477
6368;3;0;9284,10009,2104;2711,10009,2104;1559,10009,2104;10885,10009,2104
3156;5;0;10953,15512,12049,6060,2099;12180,15512,12049,6060,2099;13043,15512,12049,6060,2099;8356,15512,12049,6060,2099
1470;3;1;4143,5632,1693;4143,19142,1693;4143,12163,1693;4143,8074,1693
9125;5;4;10942,6657,378,7317,10845;10942,6657,378,7317,4521;10942,6657,378,7317,9768;10942,6657,378,7317,9616
1661;3;0;16376,1920,15857;12734,1920,15857;12272,1920,15857;81,1920,15857
6015;5;4;96,11676,7663,11934,18271;96,11676,7663,11934,3741;96,11676,7663,11934,3540;96,11676,7663,11934,3862
7294;5;2;93,13771,16554,7327,14617;93,13771,17814,7327,14617;93,13771,70,7327,14617;93,13771,14646,7327,14617
4338;4;2;2259,6894,378,5373;2259,6894,18008,5373;2259,6894,11833,5373;2259,6894,9177,5373
8264;4;1;14813,5663,547,8207;14813,4452,547,8207;14813,16309,547,8207;14813,2458,547,8207
1943;5;4;6963,16117,9419,11053,1578;6963,16117,9419,11053,1610;6963,16117,9419,11053,17354;6963,16117,9419,11053,18263
8924;5;3;1044,13348,9648,18570,10971;1044,13348,9648,4873,10971;1044,13348,9648,10717,10971;1044,13348,9648,15162,10971
6772;4;3;2616,5546,10347,1967;2616,5546,10347,8886;2616,5546,10347,915;2616,5546,10347,2350
8087;4;1;1581,4225,5746,12942;1581,5286,5746,12942;1581,705,5746,12942;1581,12847,5746,12942
3143;3;1;5884,356,7949;5884,13455,7949;5884,2660,7949;5884,18584,7949
9295;3;2;12634,472,16353;12634,472,17925;12634,472,14136;12634,472,5546
152;4;0;2779,14977,230,378;4126,14977,230,378;16694,14977,230,378;7660,14977,230,378
5151;4;2;5811,15259,4536,270;5811,15259,4109,270;5811,15259,6349,270;5811,15259,3252,270
3493;3;1;2929,982,5632;2929,11870,5632;2929,13798,5632;2929,15950,5632
5198;3;2;14058,1270,18787;14058,1270,5992;14058,1270,16227;14058,1270,4210
7072;3;0;1004,18434,4884;5393,18434,4884;9279,18434,4884;12102,18434,4884
7395;3;0;1992,15716,18107;14561,15716,18107;14544,15716,18107;9823,15716,18107
2171;3;2;2499,9580,819;2499,9580,18038;2499,9580,13244;2499,9580,3375
2520;4;0;7927,16335,9476,378;13896,16335,9476,378;13529,16335,9476,378;14888,16335,9476,378
5754;4;1;2250,17649,12529,1927;2250,12807,12529,1927;2250,17302,12529,1927;2250,19039,12529,1927
2805;3;2;14986,1475,9657;14986,1475,10257;14986,1475,7899;14986,1475,15669
8257;4;0;15238,1380,14373,14843;19018,1380,14373,14843;3721,1380,14373,14843;13308,1380,14373,14843
3677;4;3;119,4015,11767,15641;119,4015,11767,1510;119,4015,11767,19024;119,4015,11767,15650
6372;4;2;1801,19054,3982,12656;1801,19054,18928,12656;1801,19054,8805,12656;1801,19054,15883,12656
3344;5;4;3913,13940,378,5864,16156;3913,13940,378,5864,3953;3913,13940,378,5864,4181;3913,13940,378,5864,15086
2067;4;3;4902,8367,4695,378;4902,8367,4695,11352;4902,8367,4695,13813;4902,8367,4695,13808
1944;5;1;1004,7141,5897,6960,6664;1004,14334,5897,6960,6664;1004,11116,5897,6960,6664;1004,10063,5897,6960,6664
3644;5;3;4237,7644,11278,378,13084;4237,7644,11278,13182,13084;4237,7644,11278,17863,13084;4237,7644,11278,17567,13084
3519;3;2;6861,117,11935;6861,117,8424;6861,117,4921;6861,117,9052
4958;4;1;7767,15025,16557,1712;7767,16095,16557,1712;7767,4109,16557,1712;7767,1107,16557,1712
5901;3;0;2045,4114,9124;15669,4114,9124;2868,4114,9124;6577,4114,9124
4352;3;2;13698,747,9960;13698,747,13411;13698,747,3116;13698,747,6045
8901;3;1;8020,716,12752;8020,18387,12752;8020,6166,12752;8020,574,12752
6837;4;1;9247,1776,12486,9034;9247,13555,12486,9034;9247,13555,12486,9034;9247,9007,12486,9034
7337;4;2;493,11333,15964,17139;493,11333,13301,17139;493,11333,5484,17139;493,11333,6118,17139
4637;3;2;17739,1885,10327;17739,1885,7205;17739,1885,11487;17739,1885,15539
2193;3;1;6071,1587,13750;6071,2516,13750;6071,2380,13750;6071,5185,13750
713;3;0;1769,12526,9451;7262,12526,9451;14761,12526,9451;2016,12526,9451
2827;3;1;16212,1039,16210;16212,10982,16210;16212,6206,16210;16212,16459,16210
6033;4;1;500,10858,15514,13372;500,8246,15514,13372;500,5888,15514,13372;500,4488,15514,13372
8548;4;1;12893,2826,108,10080;12893,7067,108,10080;12893,4579,108,10080;12893,1129,108,10080
3158;5;0;17873,4680,378,14498,10816;11705,4680,378,14498,10816;7700,4680,378,14498,10816;5285,4680,378,14498,10816
612;4;3;12283,9180,924,7791;12283,9180,924,13738;12283,9180,924,8265;12283,9180,924,11341
292;4;2;1747,9454,18080,16009;1747,9454,15734,16009;1747,9454,16385,16009;1747,9454,14236,16009
5694;3;2;3677,1435,18039;3677,1435,1899;3677,1435,1654;3677,1435,11995
7526;4;1;3066,378,19013,5864;3066,7445,19013,5864;3066,18623,19013,5864;3066,147,19013,5864
1777;4;3;4437,10280,378,6392;4437,10280,378,9763;4437,10280,378,1090;4437,10280,378,2630
2494;4;1;2427,1794,17752,15408;2427,193,17752,15408;2427,1694,17752,15408;2427,13994,17752,15408
8060;3;1;5393,1119,6187;5393,2338,6187;5393,5275,6187;5393,17779,6187
2283;4;1;50,4064,15076,10947;50,7008,15076,10947;50,1657,15076,10947;50,12082,15076,10947
5617;3;1;17782,6974,499;17782,1951,499;17782,18285,499;17782,4035,499
2639;5;4;2592,2978,13449,9932,378;2592,2978,13449,9932,9926;2592,2978,13449,9932,14660;2592,2978,13449,9932,18884
353;4;1;8545,6411,3105,1418;8545,6395,3105,1418;8545,9505,3105,1418;8545,19148,3105,1418
5929;5;3;304,18478,3315,5389,5348;304,18478,3315,4455,5348;304,18478,3315,14131,5348;304,18478,3315,1273,5348
5313;5;4;7875,1417,4134,4849,11013;7875,1417,4134,4849,8753;7875,1417,4134,4849,17313;7875,1417,4134,4849,13383
1204;5;3;14016,17482,1217,6120,6616;14016,17482,1217,7763,6616;14016,17482,1217,17005,6616;14016,17482,1217,4417,6616
930;4;1;2380,1527,5064,7870;2380,8818,5064,7870;2380,11311,5064,7870;2380,5351,5064,7870
3543;3;2;16284,1548,4442;16284,1548,8817;16284,1548,2005;16284,1548,6837
7435;4;0;12221,15489,4630,378;12291,15489,4630,378;1914,15489,4630,378;17514,15489,4630,378
6871;3;2;14945,1770,16374;14945,1770,6781;14945,1770,15461;14945,1770,16245
1574;3;0;1589,4963,4927;8850,4963,4927;8554,4963,4927;13546,4963,4927
668;5;3;313,6691,19133,13352,7630;313,6691,19133,11801,7630;313,6691,19133,16722,7630;313,6691,19133,9164,7630
2321;5;1;1587,18294,13790,12811,5906;1587,13796,13790,12811,5906;1587,17410,13790,12811,5906;1587,5958,13790,12811,5906
7253;3;0;12449,1434,14568;802,1434,14568;13129,1434,14568;230,1434,14568
5189;4;3;1832,4223,8444,6755;1832,4223,8444,14113;1832,4223,8444,16835;1832,4223,8444,9003
8570;4;1;4383,13887,18600,1739;4383,1185,18600,1739;4383,17013,18600,1739;4383,9701,18600,1739
7936;3;1;739,11855,11724;739,9631,11724;739,15930,11724;739,10727,11724
1893;4;1;18249,378,1181,12298;18249,12944,1181,12298;18249,11789,1181,12298;18249,17967,1181,12298
401;4;2;1311,5022,9699,12547;1311,5022,9964,12547;1311,5022,5678,12547;1311,5022,14380,12547
9341;3;2;1992,14935,11821;1992,14935,9342;1992,14935,9343;1992,14935,15362
2606;4;0;6070,1058,4772,5340;3239,1058,4772,5340;3544,1058,4772,5340;3544,1058,4772,5340
2740;3;2;1217,9636,9106;1217,9636,16909;1217,9636,13350;1217,9636,648
7530;4;2;14104,18502,10024,378;14104,18502,13444,378;14104,18502,4110,378;14104,18502,513,378
7431;3;0;15106,6274,960;16322,6274,960;812,6274,960;9540,6274,960
3547;3;0;11594,9760,30;14124,9760,30;18098,9760,30;6415,9760,30
2075;4;3;14939,16097,5030,1375;14939,16097,5030,17848;14939,16097,5030,6673;14939,16097,5030,13645
2819;5;3;1167,17450,10972,12937,14238;1167,17450,10972,12024,14238;1167,17450,10972,2300,14238;1167,17450,10972,14148,14238
2414;3;0;7282,12034,409;17729,12034,409;12260,12034,409;2162,12034,409
9332;4;2;2175,9091,19041,3101;2175,9091,13417,3101;2175,9091,12883,3101;2175,9091,705,3101
3183;5;4;3355,12308,1530,10575,8052;3355,12308,1530,10575,1083;3355,12308,1530,10575,11962;3355,12308,1530,10575,1786
2427;5;4;9072,15209,82,11238,16733;9072,15209,82,11238,15915;9072,15209,82,11238,2708;9072,15209,82,11238,5303
2516;4;2;6388,2005,13156,18286;6388,2005,8314,18286;6388,2005,9636,18286;6388,2005,950,18286
4164;4;3;16109,10697,14431,1530;16109,10697,14431,5392;16109,10697,14431,9478;16109,10697,14431,9834
5782;4;2;7657,5889,1927,13530;7657,5889,18288,13530;7657,5889,16856,13530;7657,5889,2472,13530
403;3;0;1716,3377,17025;17509,3377,17025;10102,3377,17025;6166,3377,17025
4846;4;2;2188,16762,8095,14427;2188,16762,11510,14427;2188,16762,15769,14427;2188,16762,392,14427
3124;4;0;2437,14939,16185,1375;5025,14939,16185,1375;3974,14939,16185,1375;805,14939,16185,1375
3384;4;2;12906,412,4362,4555;12906,412,5423,4555;12906,412,709,4555;12906,412,1589,4555
3528;5;2;404,10976,5323,4924,8649;404,10976,1548,4924,8649;404,10976,982,4924,8649;404,10976,6805,4924,8649
5212;4;0;10139,3120,16622,378;14515,3120,16622,378;4755,3120,16622,378;10284,3120,16622,378
8016;4;0;18602,5962,406,9215;4088,5962,406,9215;4872,5962,406,9215;13253,5962,406,9215
4022;3;1;14742,914,12922;14742,14779,12922;14742,11757,12922;14742,18358,12922
7857;4;1;7222,6919,17716,2135;7222,8550,17716,2135;7222,15470,17716,2135;7222,14489,17716,2135
748;3;1;18081,12825,1652;18081,18335,1652;18081,4565,1652;18081,11846,1652
711;4;3;17359,2763,11771,1927;17359,2763,11771,12520;17359,2763,11771,16998;17359,2763,11771,2196
7385;5;4;9596,13801,7561,38,13128;9596,13801,7561,38,14842;9596,13801,7561,38,5397;9596,13801,7561,38,1992
6111;4;1;14395,10381,18522,139;14395,3278,18522,139;14395,983,18522,139;14395,124,18522,139
8294;5;0;434,13671,14916,15884,999;15012,13671,14916,15884,999;14931,13671,14916,15884,999;18180,13671,14916,15884,999
5262;3;1;17809,320,15279;17809,2484,15279;17809,11427,15279;17809,14388,15279
7308;3;1;1892,8275,4317;1892,6213,4317;1892,7787,4317;1892,4256,4317
2277;4;1;7399,3893,378,6876;7399,9704,378,6876;7399,7205,378,6876;7399,13583,378,6876
1810;4;1;6388,12585,3031,1625;6388,4415,3031,1625;6388,10764,3031,1625;6388,3569,3031,1625
7230;5;0;1008,4489,378,16106,7112;9969,4489,378,16106,7112;6247,4489,378,16106,7112;6476,4489,378,16106,7112
6916;3;2;17914,12760,859;17914,12760,1195;17914,12760,10385;17914,12760,7420
432;4;1;2251,329,17840,12245;2251,13649,17840,12245;2251,875,17840,12245;2251,17582,17840,12245
6720;3;2;18506,634,8909;18506,634,9066;18506,634,310;18506,634,10778
2372;3;2;7808,667,11012;7808,667,19082;7808,667,6276;7808,667,448
2382;4;2;15479,587,9822,4207;15479,587,8809,4207;15479,587,17509,4207;15479,587,12451,4207
6777;4;2;6388,13477,17820,1626;6388,13477,13024,1626;6388,13477,2124,1626;6388,13477,17021,1626
7765;4;2;93,17279,13573,4644;93,17279,4235,4644;93,17279,1508,4644;93,17279,6747,4644
686;4;2;6281,13934,6510,378;6281,13934,8395,378;6281,13934,8961,378;6281,13934,13056,378
2648;4;0;10064,4972,13869,1037;18226,4972,13869,1037;18226,4972,13869,1037;2656,4972,13869,1037
4844;4;2;9054,9779,378,9417;9054,9779,310,9417;9054,9779,14665,9417;9054,9779,18385,9417
2179;3;1;7505,378,10777;7505,8909,10777;7505,16252,10777;7505,13634,10777
2383;3;1;4351,9311,1209;4351,773,1209;4351,3685,1209;4351,16521,1209
1077;4;0;10041,4082,848,6545;4641,4082,848,6545;9059,4082,848,6545;12851,4082,848,6545
9010;3;1;3655,1587,12864;3655,9508,12864;3655,4439,12864;3655,10963,12864
647;3;0;2783,6000,1181;12913,6000,1181;7404,6000,1181;7164,6000,1181
